timeslice,commodity,region,prices,year
"('all-year', 'all-week', 'night')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'night')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'night')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'night')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'night')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'night')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'night')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'night')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'morning')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'morning')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'morning')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'morning')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'morning')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'morning')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'morning')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'morning')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'afternoon')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'afternoon')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'afternoon')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'afternoon')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'afternoon')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'afternoon')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'afternoon')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'early-peak')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'early-peak')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'early-peak')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'early-peak')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'early-peak')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'early-peak')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'late-peak')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'late-peak')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'late-peak')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'late-peak')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'late-peak')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'late-peak')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'evening')",electricity,R1,19.50000000000,2020
"('all-year', 'all-week', 'evening')",electricity,R2,19.50000000000,2020
"('all-year', 'all-week', 'evening')",gas,R1,7.15280000000,2020
"('all-year', 'all-week', 'evening')",gas,R2,7.15280000000,2020
"('all-year', 'all-week', 'evening')",heat,R1,100.00000000000,2020
"('all-year', 'all-week', 'evening')",heat,R2,100.00000000000,2020
"('all-year', 'all-week', 'evening')",CO2f,R1,0.08310000000,2020
"('all-year', 'all-week', 'evening')",CO2f,R2,0.08310000000,2020
"('all-year', 'all-week', 'night')",electricity,R1,0.86840000000,2025
"('all-year', 'all-week', 'night')",electricity,R2,0.86840000000,2025
"('all-year', 'all-week', 'night')",gas,R1,0.04720000000,2025
"('all-year', 'all-week', 'night')",gas,R2,0.04720000000,2025
"('all-year', 'all-week', 'night')",heat,R1,0.21170000000,2025
"('all-year', 'all-week', 'night')",heat,R2,0.21170000000,2025
"('all-year', 'all-week', 'night')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'night')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'morning')",electricity,R1,1.30670000000,2025
"('all-year', 'all-week', 'morning')",electricity,R2,1.30670000000,2025
"('all-year', 'all-week', 'morning')",gas,R1,0.07080000000,2025
"('all-year', 'all-week', 'morning')",gas,R2,0.07080000000,2025
"('all-year', 'all-week', 'morning')",heat,R1,0.33920000000,2025
"('all-year', 'all-week', 'morning')",heat,R2,0.33920000000,2025
"('all-year', 'all-week', 'morning')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'morning')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'afternoon')",electricity,R1,0.86840000000,2025
"('all-year', 'all-week', 'afternoon')",electricity,R2,0.86840000000,2025
"('all-year', 'all-week', 'afternoon')",gas,R1,0.04720000000,2025
"('all-year', 'all-week', 'afternoon')",gas,R2,0.04720000000,2025
"('all-year', 'all-week', 'afternoon')",heat,R1,0.21170000000,2025
"('all-year', 'all-week', 'afternoon')",heat,R2,0.21170000000,2025
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'afternoon')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'early-peak')",electricity,R1,1.30670000000,2025
"('all-year', 'all-week', 'early-peak')",electricity,R2,1.30670000000,2025
"('all-year', 'all-week', 'early-peak')",gas,R1,0.07080000000,2025
"('all-year', 'all-week', 'early-peak')",gas,R2,0.07080000000,2025
"('all-year', 'all-week', 'early-peak')",heat,R1,0.33920000000,2025
"('all-year', 'all-week', 'early-peak')",heat,R2,0.33920000000,2025
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'late-peak')",electricity,R1,2.63870000000,2025
"('all-year', 'all-week', 'late-peak')",electricity,R2,2.63870000000,2025
"('all-year', 'all-week', 'late-peak')",gas,R1,0.14170000000,2025
"('all-year', 'all-week', 'late-peak')",gas,R2,0.14170000000,2025
"('all-year', 'all-week', 'late-peak')",heat,R1,0.81010000000,2025
"('all-year', 'all-week', 'late-peak')",heat,R2,0.81010000000,2025
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'evening')",electricity,R1,1.74790000000,2025
"('all-year', 'all-week', 'evening')",electricity,R2,1.74790000000,2025
"('all-year', 'all-week', 'evening')",gas,R1,0.09440000000,2025
"('all-year', 'all-week', 'evening')",gas,R2,0.09440000000,2025
"('all-year', 'all-week', 'evening')",heat,R1,0.48140000000,2025
"('all-year', 'all-week', 'evening')",heat,R2,0.48140000000,2025
"('all-year', 'all-week', 'evening')",CO2f,R1,0.12010000000,2025
"('all-year', 'all-week', 'evening')",CO2f,R2,0.12010000000,2025
"('all-year', 'all-week', 'night')",electricity,R1,1.24960000000,2030
"('all-year', 'all-week', 'night')",electricity,R2,1.24960000000,2030
"('all-year', 'all-week', 'night')",gas,R1,0.04720000000,2030
"('all-year', 'all-week', 'night')",gas,R2,0.04720000000,2030
"('all-year', 'all-week', 'night')",heat,R1,0.07400000000,2030
"('all-year', 'all-week', 'night')",heat,R2,0.07400000000,2030
"('all-year', 'all-week', 'night')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'night')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'morning')",electricity,R1,1.87930000000,2030
"('all-year', 'all-week', 'morning')",electricity,R2,1.87930000000,2030
"('all-year', 'all-week', 'morning')",gas,R1,0.07080000000,2030
"('all-year', 'all-week', 'morning')",gas,R2,0.07080000000,2030
"('all-year', 'all-week', 'morning')",heat,R1,0.14880000000,2030
"('all-year', 'all-week', 'morning')",heat,R2,0.14880000000,2030
"('all-year', 'all-week', 'morning')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'morning')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'afternoon')",electricity,R1,1.24960000000,2030
"('all-year', 'all-week', 'afternoon')",electricity,R2,1.24960000000,2030
"('all-year', 'all-week', 'afternoon')",gas,R1,0.04720000000,2030
"('all-year', 'all-week', 'afternoon')",gas,R2,0.04720000000,2030
"('all-year', 'all-week', 'afternoon')",heat,R1,0.07400000000,2030
"('all-year', 'all-week', 'afternoon')",heat,R2,0.07400000000,2030
"('all-year', 'all-week', 'afternoon')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'afternoon')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'early-peak')",electricity,R1,1.87930000000,2030
"('all-year', 'all-week', 'early-peak')",electricity,R2,1.87930000000,2030
"('all-year', 'all-week', 'early-peak')",gas,R1,0.07080000000,2030
"('all-year', 'all-week', 'early-peak')",gas,R2,0.07080000000,2030
"('all-year', 'all-week', 'early-peak')",heat,R1,0.14880000000,2030
"('all-year', 'all-week', 'early-peak')",heat,R2,0.14880000000,2030
"('all-year', 'all-week', 'early-peak')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'early-peak')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'late-peak')",electricity,R1,3.78760000000,2030
"('all-year', 'all-week', 'late-peak')",electricity,R2,3.78760000000,2030
"('all-year', 'all-week', 'late-peak')",gas,R1,0.14170000000,2030
"('all-year', 'all-week', 'late-peak')",gas,R2,0.14170000000,2030
"('all-year', 'all-week', 'late-peak')",heat,R1,0.52670000000,2030
"('all-year', 'all-week', 'late-peak')",heat,R2,0.52670000000,2030
"('all-year', 'all-week', 'late-peak')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'late-peak')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'evening')",electricity,R1,2.51220000000,2030
"('all-year', 'all-week', 'evening')",electricity,R2,2.51220000000,2030
"('all-year', 'all-week', 'evening')",gas,R1,0.09440000000,2030
"('all-year', 'all-week', 'evening')",gas,R2,0.09440000000,2030
"('all-year', 'all-week', 'evening')",heat,R1,0.24910000000,2030
"('all-year', 'all-week', 'evening')",heat,R2,0.24910000000,2030
"('all-year', 'all-week', 'evening')",CO2f,R1,0.15700000000,2030
"('all-year', 'all-week', 'evening')",CO2f,R2,0.15700000000,2030
"('all-year', 'all-week', 'night')",electricity,R1,1.42920000000,2035
"('all-year', 'all-week', 'night')",electricity,R2,1.42920000000,2035
"('all-year', 'all-week', 'night')",gas,R1,0.04720000000,2035
"('all-year', 'all-week', 'night')",gas,R2,0.04720000000,2035
"('all-year', 'all-week', 'night')",heat,R1,0.08120000000,2035
"('all-year', 'all-week', 'night')",heat,R2,0.08120000000,2035
"('all-year', 'all-week', 'night')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'night')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'morning')",electricity,R1,2.14790000000,2035
"('all-year', 'all-week', 'morning')",electricity,R2,2.14790000000,2035
"('all-year', 'all-week', 'morning')",gas,R1,0.07080000000,2035
"('all-year', 'all-week', 'morning')",gas,R2,0.07080000000,2035
"('all-year', 'all-week', 'morning')",heat,R1,0.16490000000,2035
"('all-year', 'all-week', 'morning')",heat,R2,0.16490000000,2035
"('all-year', 'all-week', 'morning')",CO2f,R1,0.21490000000,2035
"('all-year', 'all-week', 'morning')",CO2f,R2,0.21490000000,2035
"('all-year', 'all-week', 'afternoon')",electricity,R1,1.42920000000,2035
"('all-year', 'all-week', 'afternoon')",electricity,R2,1.42920000000,2035
"('all-year', 'all-week', 'afternoon')",gas,R1,0.04720000000,2035
"('all-year', 'all-week', 'afternoon')",gas,R2,0.04720000000,2035
